Product Id, Manufacturer ID, Product Code,Purchase Cost,Quantity on Hand,Mark Up,Available,Description, TimeStamp,Region ID 
Product{PRODUCT_ID=986420, MANUFACTURER_ID=19955656, PRODUCT_CODE=SW, PURCHASE_COST=49.95, QUANTITY_ON_HAND=0, MARKUP=5.25, AVAILABLE=FALSE, DESCRIPTION=Directory Server}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=980031, MANUFACTURER_ID=19986542, PRODUCT_CODE=SW, PURCHASE_COST=595.95, QUANTITY_ON_HAND=75, MARKUP=14.0, AVAILABLE=TRUE, DESCRIPTION=Sun Studio C++}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=978495, MANUFACTURER_ID=19977348, PRODUCT_CODE=BK, PURCHASE_COST=24.99, QUANTITY_ON_HAND=0, MARKUP=1.0, AVAILABLE=FALSE, DESCRIPTION=Writing Web Service Applications}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=986710, MANUFACTURER_ID=19982461, PRODUCT_CODE=CB, PURCHASE_COST=15.98, QUANTITY_ON_HAND=400, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION=Printer Cable}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=980032, MANUFACTURER_ID=19978451, PRODUCT_CODE=FW, PURCHASE_COST=39.95, QUANTITY_ON_HAND=50, MARKUP=25.5, AVAILABLE=TRUE, DESCRIPTION=Sound Card}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=975789, MANUFACTURER_ID=19977775, PRODUCT_CODE=BK, PURCHASE_COST=29.98, QUANTITY_ON_HAND=25, MARKUP=5.0, AVAILABLE=TRUE, DESCRIPTION=Learn Solaris 10}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=980032, MANUFACTURER_ID=19978451, PRODUCT_CODE=FW, PURCHASE_COST=39.95, QUANTITY_ON_HAND=50, MARKUP=25.5, AVAILABLE=TRUE, DESCRIPTION=Sound Card}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=980601, MANUFACTURER_ID=19971233, PRODUCT_CODE=HW, PURCHASE_COST=2000.95, QUANTITY_ON_HAND=2000, MARKUP=25.0, AVAILABLE=TRUE, DESCRIPTION=300Mhz Pentium Computer}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=986710, MANUFACTURER_ID=19982461, PRODUCT_CODE=CB, PURCHASE_COST=15.98, QUANTITY_ON_HAND=400, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION=Printer Cable}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=980031, MANUFACTURER_ID=19986542, PRODUCT_CODE=SW, PURCHASE_COST=595.95, QUANTITY_ON_HAND=75, MARKUP=14.0, AVAILABLE=TRUE, DESCRIPTION=Sun Studio C++}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=980030, MANUFACTURER_ID=19986196, PRODUCT_CODE=FW, PURCHASE_COST=59.95, QUANTITY_ON_HAND=250, MARKUP=40.0, AVAILABLE=TRUE, DESCRIPTION=10Gb Ram}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=980005, MANUFACTURER_ID=19986982, PRODUCT_CODE=SW, PURCHASE_COST=11500.99, QUANTITY_ON_HAND=500, MARKUP=55.25, AVAILABLE=TRUE, DESCRIPTION=Accounting Application}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=978495, MANUFACTURER_ID=19977348, PRODUCT_CODE=BK, PURCHASE_COST=24.99, QUANTITY_ON_HAND=0, MARKUP=1.0, AVAILABLE=FALSE, DESCRIPTION=Writing Web Service Applications}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=978495, MANUFACTURER_ID=19977348, PRODUCT_CODE=BK, PURCHASE_COST=24.99, QUANTITY_ON_HAND=0, MARKUP=1.0, AVAILABLE=FALSE, DESCRIPTION=Writing Web Service Applications}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=978494, MANUFACTURER_ID=19977347, PRODUCT_CODE=BK, PURCHASE_COST=18.95, QUANTITY_ON_HAND=43, MARKUP=4.0, AVAILABLE=TRUE, DESCRIPTION=Learn Java in 1/2 hour}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=980005, MANUFACTURER_ID=19986982, PRODUCT_CODE=SW, PURCHASE_COST=11500.99, QUANTITY_ON_HAND=500, MARKUP=55.25, AVAILABLE=TRUE, DESCRIPTION=Accounting Application}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=986710, MANUFACTURER_ID=19982461, PRODUCT_CODE=CB, PURCHASE_COST=15.98, QUANTITY_ON_HAND=400, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION=Printer Cable}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=980601, MANUFACTURER_ID=19971233, PRODUCT_CODE=HW, PURCHASE_COST=2000.95, QUANTITY_ON_HAND=2000, MARKUP=25.0, AVAILABLE=TRUE, DESCRIPTION=300Mhz Pentium Computer}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=986420, MANUFACTURER_ID=19955656, PRODUCT_CODE=SW, PURCHASE_COST=49.95, QUANTITY_ON_HAND=0, MARKUP=5.25, AVAILABLE=FALSE, DESCRIPTION=Directory Server}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=971266, MANUFACTURER_ID=19948494, PRODUCT_CODE=CB, PURCHASE_COST=25.95, QUANTITY_ON_HAND=500, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION=Network Cable}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=980601, MANUFACTURER_ID=19971233, PRODUCT_CODE=HW, PURCHASE_COST=2000.95, QUANTITY_ON_HAND=2000, MARKUP=25.0, AVAILABLE=TRUE, DESCRIPTION=300Mhz Pentium Computer}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=978495, MANUFACTURER_ID=19977348, PRODUCT_CODE=BK, PURCHASE_COST=24.99, QUANTITY_ON_HAND=0, MARKUP=1.0, AVAILABLE=FALSE, DESCRIPTION=Writing Web Service Applications}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=975789, MANUFACTURER_ID=19977775, PRODUCT_CODE=BK, PURCHASE_COST=29.98, QUANTITY_ON_HAND=25, MARKUP=5.0, AVAILABLE=TRUE, DESCRIPTION=Learn Solaris 10}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=980005, MANUFACTURER_ID=19986982, PRODUCT_CODE=SW, PURCHASE_COST=11500.99, QUANTITY_ON_HAND=500, MARKUP=55.25, AVAILABLE=TRUE, DESCRIPTION=Accounting Application}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=988765, MANUFACTURER_ID=19965794, PRODUCT_CODE=HW, PURCHASE_COST=10.95, QUANTITY_ON_HAND=25, MARKUP=9.75, AVAILABLE=TRUE, DESCRIPTION=104-Key Keyboard}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=980500, MANUFACTURER_ID=19980198, PRODUCT_CODE=BK, PURCHASE_COST=29.95, QUANTITY_ON_HAND=1000, MARKUP=33.0, AVAILABLE=TRUE, DESCRIPTION=Learn NetBeans}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=980025, MANUFACTURER_ID=19974892, PRODUCT_CODE=HW, PURCHASE_COST=2095.99, QUANTITY_ON_HAND=3000, MARKUP=15.75, AVAILABLE=TRUE, DESCRIPTION=1Ghz}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=971266, MANUFACTURER_ID=19948494, PRODUCT_CODE=CB, PURCHASE_COST=25.95, QUANTITY_ON_HAND=500, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION=Network Cable}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=986710, MANUFACTURER_ID=19982461, PRODUCT_CODE=CB, PURCHASE_COST=15.98, QUANTITY_ON_HAND=400, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION=Printer Cable}, Sun Apr 14 20:25:48 CDT 2013, N
Product{PRODUCT_ID=978495, MANUFACTURER_ID=19977348, PRODUCT_CODE=BK, PURCHASE_COST=24.99, QUANTITY_ON_HAND=0, MARKUP=1.0, AVAILABLE=FALSE, DESCRIPTION=Writing Web Service Applications}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980601, MANUFACTURER_ID=19971233, PRODUCT_CODE=HW, PURCHASE_COST=2000.95, QUANTITY_ON_HAND=2000, MARKUP=25.0, AVAILABLE=TRUE, DESCRIPTION=300Mhz Pentium Computer}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=971266, MANUFACTURER_ID=19948494, PRODUCT_CODE=CB, PURCHASE_COST=25.95, QUANTITY_ON_HAND=500, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION=Network Cable}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980500, MANUFACTURER_ID=19980198, PRODUCT_CODE=BK, PURCHASE_COST=29.95, QUANTITY_ON_HAND=1000, MARKUP=33.0, AVAILABLE=TRUE, DESCRIPTION=Learn NetBeans}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980030, MANUFACTURER_ID=19986196, PRODUCT_CODE=FW, PURCHASE_COST=59.95, QUANTITY_ON_HAND=250, MARKUP=40.0, AVAILABLE=TRUE, DESCRIPTION=10Gb Ram}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980601, MANUFACTURER_ID=19971233, PRODUCT_CODE=HW, PURCHASE_COST=2000.95, QUANTITY_ON_HAND=2000, MARKUP=25.0, AVAILABLE=TRUE, DESCRIPTION=300Mhz Pentium Computer}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980031, MANUFACTURER_ID=19986542, PRODUCT_CODE=SW, PURCHASE_COST=595.95, QUANTITY_ON_HAND=75, MARKUP=14.0, AVAILABLE=TRUE, DESCRIPTION=Sun Studio C++}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980005, MANUFACTURER_ID=19986982, PRODUCT_CODE=SW, PURCHASE_COST=11500.99, QUANTITY_ON_HAND=500, MARKUP=55.25, AVAILABLE=TRUE, DESCRIPTION=Accounting Application}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980032, MANUFACTURER_ID=19978451, PRODUCT_CODE=FW, PURCHASE_COST=39.95, QUANTITY_ON_HAND=50, MARKUP=25.5, AVAILABLE=TRUE, DESCRIPTION=Sound Card}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=988765, MANUFACTURER_ID=19965794, PRODUCT_CODE=HW, PURCHASE_COST=10.95, QUANTITY_ON_HAND=25, MARKUP=9.75, AVAILABLE=TRUE, DESCRIPTION=104-Key Keyboard}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=986712, MANUFACTURER_ID=19989719, PRODUCT_CODE=HW, PURCHASE_COST=69.95, QUANTITY_ON_HAND=1000, MARKUP=10.5, AVAILABLE=TRUE, DESCRIPTION=512X IDE DVD-ROM}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980601, MANUFACTURER_ID=19971233, PRODUCT_CODE=HW, PURCHASE_COST=2000.95, QUANTITY_ON_HAND=2000, MARKUP=25.0, AVAILABLE=TRUE, DESCRIPTION=300Mhz Pentium Computer}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980002, MANUFACTURER_ID=19960022, PRODUCT_CODE=MS, PURCHASE_COST=75.0, QUANTITY_ON_HAND=0, MARKUP=12.0, AVAILABLE=FALSE, DESCRIPTION=Corporate Expense Survey}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=975789, MANUFACTURER_ID=19977775, PRODUCT_CODE=BK, PURCHASE_COST=29.98, QUANTITY_ON_HAND=25, MARKUP=5.0, AVAILABLE=TRUE, DESCRIPTION=Learn Solaris 10}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=971266, MANUFACTURER_ID=19948494, PRODUCT_CODE=CB, PURCHASE_COST=25.95, QUANTITY_ON_HAND=500, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION=Network Cable}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=988765, MANUFACTURER_ID=19965794, PRODUCT_CODE=HW, PURCHASE_COST=10.95, QUANTITY_ON_HAND=25, MARKUP=9.75, AVAILABLE=TRUE, DESCRIPTION=104-Key Keyboard}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=986712, MANUFACTURER_ID=19989719, PRODUCT_CODE=HW, PURCHASE_COST=69.95, QUANTITY_ON_HAND=1000, MARKUP=10.5, AVAILABLE=TRUE, DESCRIPTION=512X IDE DVD-ROM}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980500, MANUFACTURER_ID=19980198, PRODUCT_CODE=BK, PURCHASE_COST=29.95, QUANTITY_ON_HAND=1000, MARKUP=33.0, AVAILABLE=TRUE, DESCRIPTION=Learn NetBeans}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=971266, MANUFACTURER_ID=19948494, PRODUCT_CODE=CB, PURCHASE_COST=25.95, QUANTITY_ON_HAND=500, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION=Network Cable}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980500, MANUFACTURER_ID=19980198, PRODUCT_CODE=BK, PURCHASE_COST=29.95, QUANTITY_ON_HAND=1000, MARKUP=33.0, AVAILABLE=TRUE, DESCRIPTION=Learn NetBeans}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980025, MANUFACTURER_ID=19974892, PRODUCT_CODE=HW, PURCHASE_COST=2095.99, QUANTITY_ON_HAND=3000, MARKUP=15.75, AVAILABLE=TRUE, DESCRIPTION=1Ghz}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980025, MANUFACTURER_ID=19974892, PRODUCT_CODE=HW, PURCHASE_COST=2095.99, QUANTITY_ON_HAND=3000, MARKUP=15.75, AVAILABLE=TRUE, DESCRIPTION=1Ghz}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980001, MANUFACTURER_ID=19985678, PRODUCT_CODE=SW, PURCHASE_COST=1095.0, QUANTITY_ON_HAND=800000, MARKUP=8.25, AVAILABLE=TRUE, DESCRIPTION=Identity Server}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980031, MANUFACTURER_ID=19986542, PRODUCT_CODE=SW, PURCHASE_COST=595.95, QUANTITY_ON_HAND=75, MARKUP=14.0, AVAILABLE=TRUE, DESCRIPTION=Sun Studio C++}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980030, MANUFACTURER_ID=19986196, PRODUCT_CODE=FW, PURCHASE_COST=59.95, QUANTITY_ON_HAND=250, MARKUP=40.0, AVAILABLE=TRUE, DESCRIPTION=10Gb Ram}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980500, MANUFACTURER_ID=19980198, PRODUCT_CODE=BK, PURCHASE_COST=29.95, QUANTITY_ON_HAND=1000, MARKUP=33.0, AVAILABLE=TRUE, DESCRIPTION=Learn NetBeans}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980002, MANUFACTURER_ID=19960022, PRODUCT_CODE=MS, PURCHASE_COST=75.0, QUANTITY_ON_HAND=0, MARKUP=12.0, AVAILABLE=FALSE, DESCRIPTION=Corporate Expense Survey}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=985510, MANUFACTURER_ID=19984899, PRODUCT_CODE=HW, PURCHASE_COST=595.0, QUANTITY_ON_HAND=800, MARKUP=5.75, AVAILABLE=TRUE, DESCRIPTION=24 inch Digital Monitor}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=985510, MANUFACTURER_ID=19984899, PRODUCT_CODE=HW, PURCHASE_COST=595.0, QUANTITY_ON_HAND=800, MARKUP=5.75, AVAILABLE=TRUE, DESCRIPTION=24 inch Digital Monitor}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980001, MANUFACTURER_ID=19985678, PRODUCT_CODE=SW, PURCHASE_COST=1095.0, QUANTITY_ON_HAND=800000, MARKUP=8.25, AVAILABLE=TRUE, DESCRIPTION=Identity Server}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980030, MANUFACTURER_ID=19986196, PRODUCT_CODE=FW, PURCHASE_COST=59.95, QUANTITY_ON_HAND=250, MARKUP=40.0, AVAILABLE=TRUE, DESCRIPTION=10Gb Ram}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=971266, MANUFACTURER_ID=19948494, PRODUCT_CODE=CB, PURCHASE_COST=25.95, QUANTITY_ON_HAND=500, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION=Network Cable}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=978495, MANUFACTURER_ID=19977348, PRODUCT_CODE=BK, PURCHASE_COST=24.99, QUANTITY_ON_HAND=0, MARKUP=1.0, AVAILABLE=FALSE, DESCRIPTION=Writing Web Service Applications}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980032, MANUFACTURER_ID=19978451, PRODUCT_CODE=FW, PURCHASE_COST=39.95, QUANTITY_ON_HAND=50, MARKUP=25.5, AVAILABLE=TRUE, DESCRIPTION=Sound Card}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=975789, MANUFACTURER_ID=19977775, PRODUCT_CODE=BK, PURCHASE_COST=29.98, QUANTITY_ON_HAND=25, MARKUP=5.0, AVAILABLE=TRUE, DESCRIPTION=Learn Solaris 10}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=986712, MANUFACTURER_ID=19989719, PRODUCT_CODE=HW, PURCHASE_COST=69.95, QUANTITY_ON_HAND=1000, MARKUP=10.5, AVAILABLE=TRUE, DESCRIPTION=512X IDE DVD-ROM}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=978493, MANUFACTURER_ID=19977346, PRODUCT_CODE=BK, PURCHASE_COST=19.95, QUANTITY_ON_HAND=100, MARKUP=5.0, AVAILABLE=TRUE, DESCRIPTION=Client Server Testing}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980031, MANUFACTURER_ID=19986542, PRODUCT_CODE=SW, PURCHASE_COST=595.95, QUANTITY_ON_HAND=75, MARKUP=14.0, AVAILABLE=TRUE, DESCRIPTION=Sun Studio C++}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980601, MANUFACTURER_ID=19971233, PRODUCT_CODE=HW, PURCHASE_COST=2000.95, QUANTITY_ON_HAND=2000, MARKUP=25.0, AVAILABLE=TRUE, DESCRIPTION=300Mhz Pentium Computer}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980032, MANUFACTURER_ID=19978451, PRODUCT_CODE=FW, PURCHASE_COST=39.95, QUANTITY_ON_HAND=50, MARKUP=25.5, AVAILABLE=TRUE, DESCRIPTION=Sound Card}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=978495, MANUFACTURER_ID=19977348, PRODUCT_CODE=BK, PURCHASE_COST=24.99, QUANTITY_ON_HAND=0, MARKUP=1.0, AVAILABLE=FALSE, DESCRIPTION=Writing Web Service Applications}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980001, MANUFACTURER_ID=19985678, PRODUCT_CODE=SW, PURCHASE_COST=1095.0, QUANTITY_ON_HAND=800000, MARKUP=8.25, AVAILABLE=TRUE, DESCRIPTION=Identity Server}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980001, MANUFACTURER_ID=19985678, PRODUCT_CODE=SW, PURCHASE_COST=1095.0, QUANTITY_ON_HAND=800000, MARKUP=8.25, AVAILABLE=TRUE, DESCRIPTION=Identity Server}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980002, MANUFACTURER_ID=19960022, PRODUCT_CODE=MS, PURCHASE_COST=75.0, QUANTITY_ON_HAND=0, MARKUP=12.0, AVAILABLE=FALSE, DESCRIPTION=Corporate Expense Survey}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980032, MANUFACTURER_ID=19978451, PRODUCT_CODE=FW, PURCHASE_COST=39.95, QUANTITY_ON_HAND=50, MARKUP=25.5, AVAILABLE=TRUE, DESCRIPTION=Sound Card}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980025, MANUFACTURER_ID=19974892, PRODUCT_CODE=HW, PURCHASE_COST=2095.99, QUANTITY_ON_HAND=3000, MARKUP=15.75, AVAILABLE=TRUE, DESCRIPTION=1Ghz}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980500, MANUFACTURER_ID=19980198, PRODUCT_CODE=BK, PURCHASE_COST=29.95, QUANTITY_ON_HAND=1000, MARKUP=33.0, AVAILABLE=TRUE, DESCRIPTION=Learn NetBeans}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=988765, MANUFACTURER_ID=19965794, PRODUCT_CODE=HW, PURCHASE_COST=10.95, QUANTITY_ON_HAND=25, MARKUP=9.75, AVAILABLE=TRUE, DESCRIPTION=104-Key Keyboard}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=978494, MANUFACTURER_ID=19977347, PRODUCT_CODE=BK, PURCHASE_COST=18.95, QUANTITY_ON_HAND=43, MARKUP=4.0, AVAILABLE=TRUE, DESCRIPTION=Learn Java in 1/2 hour}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980032, MANUFACTURER_ID=19978451, PRODUCT_CODE=FW, PURCHASE_COST=39.95, QUANTITY_ON_HAND=50, MARKUP=25.5, AVAILABLE=TRUE, DESCRIPTION=Sound Card}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980025, MANUFACTURER_ID=19974892, PRODUCT_CODE=HW, PURCHASE_COST=2095.99, QUANTITY_ON_HAND=3000, MARKUP=15.75, AVAILABLE=TRUE, DESCRIPTION=1Ghz}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=988765, MANUFACTURER_ID=19965794, PRODUCT_CODE=HW, PURCHASE_COST=10.95, QUANTITY_ON_HAND=25, MARKUP=9.75, AVAILABLE=TRUE, DESCRIPTION=104-Key Keyboard}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980030, MANUFACTURER_ID=19986196, PRODUCT_CODE=FW, PURCHASE_COST=59.95, QUANTITY_ON_HAND=250, MARKUP=40.0, AVAILABLE=TRUE, DESCRIPTION=10Gb Ram}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=978493, MANUFACTURER_ID=19977346, PRODUCT_CODE=BK, PURCHASE_COST=19.95, QUANTITY_ON_HAND=100, MARKUP=5.0, AVAILABLE=TRUE, DESCRIPTION=Client Server Testing}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980002, MANUFACTURER_ID=19960022, PRODUCT_CODE=MS, PURCHASE_COST=75.0, QUANTITY_ON_HAND=0, MARKUP=12.0, AVAILABLE=FALSE, DESCRIPTION=Corporate Expense Survey}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980031, MANUFACTURER_ID=19986542, PRODUCT_CODE=SW, PURCHASE_COST=595.95, QUANTITY_ON_HAND=75, MARKUP=14.0, AVAILABLE=TRUE, DESCRIPTION=Sun Studio C++}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980030, MANUFACTURER_ID=19986196, PRODUCT_CODE=FW, PURCHASE_COST=59.95, QUANTITY_ON_HAND=250, MARKUP=40.0, AVAILABLE=TRUE, DESCRIPTION=10Gb Ram}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=978495, MANUFACTURER_ID=19977348, PRODUCT_CODE=BK, PURCHASE_COST=24.99, QUANTITY_ON_HAND=0, MARKUP=1.0, AVAILABLE=FALSE, DESCRIPTION=Writing Web Service Applications}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=975789, MANUFACTURER_ID=19977775, PRODUCT_CODE=BK, PURCHASE_COST=29.98, QUANTITY_ON_HAND=25, MARKUP=5.0, AVAILABLE=TRUE, DESCRIPTION=Learn Solaris 10}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980002, MANUFACTURER_ID=19960022, PRODUCT_CODE=MS, PURCHASE_COST=75.0, QUANTITY_ON_HAND=0, MARKUP=12.0, AVAILABLE=FALSE, DESCRIPTION=Corporate Expense Survey}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980601, MANUFACTURER_ID=19971233, PRODUCT_CODE=HW, PURCHASE_COST=2000.95, QUANTITY_ON_HAND=2000, MARKUP=25.0, AVAILABLE=TRUE, DESCRIPTION=300Mhz Pentium Computer}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980030, MANUFACTURER_ID=19986196, PRODUCT_CODE=FW, PURCHASE_COST=59.95, QUANTITY_ON_HAND=250, MARKUP=40.0, AVAILABLE=TRUE, DESCRIPTION=10Gb Ram}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=978495, MANUFACTURER_ID=19977348, PRODUCT_CODE=BK, PURCHASE_COST=24.99, QUANTITY_ON_HAND=0, MARKUP=1.0, AVAILABLE=FALSE, DESCRIPTION=Writing Web Service Applications}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=971266, MANUFACTURER_ID=19948494, PRODUCT_CODE=CB, PURCHASE_COST=25.95, QUANTITY_ON_HAND=500, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION=Network Cable}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=978495, MANUFACTURER_ID=19977348, PRODUCT_CODE=BK, PURCHASE_COST=24.99, QUANTITY_ON_HAND=0, MARKUP=1.0, AVAILABLE=FALSE, DESCRIPTION=Writing Web Service Applications}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=971266, MANUFACTURER_ID=19948494, PRODUCT_CODE=CB, PURCHASE_COST=25.95, QUANTITY_ON_HAND=500, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION=Network Cable}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=978494, MANUFACTURER_ID=19977347, PRODUCT_CODE=BK, PURCHASE_COST=18.95, QUANTITY_ON_HAND=43, MARKUP=4.0, AVAILABLE=TRUE, DESCRIPTION=Learn Java in 1/2 hour}, Sun Apr 14 20:25:49 CDT 2013, N
Product{PRODUCT_ID=980030, MANUFACTURER_ID=19986196, PRODUCT_CODE=FW, PURCHASE_COST=59.95, QUANTITY_ON_HAND=250, MARKUP=40.0, AVAILABLE=TRUE, DESCRIPTION=10Gb Ram}, Sun Apr 14 20:25:49 CDT 2013, N
